62,8.0,0.553945815,6.0,1,0.7991708470000001,4.0,-0.8934886999999999,7,6,0.860809932,8,-0.99051722,-1.018265746,5,-0.002376247,0.665634424,6,1.2846032040000002,-1.146173375,7
63,5.0,0.39748123700000004,7.0,2,-0.36196611,4.0,2.81957382,2,6,-0.9171868409999999,7,-0.464872681,-1.3432325109999999,5,-1.582664831,1.117657723,7,0.526353824,-1.019324804,7
64,2.0,-0.356425019,4.0,6,1.201817855,4.0,-2.41146195,4,5,1.4222662,7,0.049261230999999996,0.048525034,6,-2.706930335,0.18495820100000002,3,0.395080341,0.5838920329999999,8
65,7.0,1.691532593,4.0,5,0.489878495,6.0,-0.735039036,3,5,0.7631785459999999,7,0.285125605,0.675930076,7,0.428396486,0.646007301,6,-0.07928958400000001,-2.021767716,8
66,2.0,-0.11445699999999999,4.0,4,0.33391977100000003,5.0,-3.610208619,4,5,0.942583666,2,-0.974188059,-0.304601575,6,1.005319723,-1.8456447809999998,4,0.6926923970000001,-0.647590685,7
67,4.0,-0.854028828,6.0,4,-0.69771281,5.0,-0.9259806970000001,0,3,0.771699721,7,-1.2803336090000002,0.18559787,6,-0.71852199,0.47446608,6,-0.044323749,0.038165992999999995,5
68,6.0,0.22337102600000003,5.0,2,0.330786171,6.0,0.766734523,6,6,-0.36964365,5,-2.640400259,-0.330711241,5,-1.036724135,0.088881346,6,0.7565797670000001,0.060557259,7
69,6.0,2.4508729469999997,4.0,1,1.1564525429999999,6.0,-0.5101927279999999,3,5,0.597533063,7,-1.3984799469999998,-1.04925434,5,-0.8891473790000001,0.5696792589999999,6,-1.031955419,0.9126517540000001,8
70,6.0,-1.3085993409999999,5.0,1,1.28413342,4.0,-1.572567599,2,6,0.414072205,4,-1.546893259,-0.5592502979999999,7,-2.103113867,-0.797695119,6,-0.41400415799999996,0.766162355,5
71,5.0,-0.152772617,5.0,5,0.359686338,6.0,-2.121802439,1,7,0.420016379,2,1.088183398,-0.11287383599999999,7,-0.466035078,-1.324334032,6,-0.807835357,0.010866638999999999,6
72,7.0,0.24585696399999998,5.0,2,0.181330346,6.0,-2.163682187,4,5,1.286255745,7,-0.713380482,-0.209607867,8,-0.457099804,0.184069793,5,-1.515914433,-0.031929616,6
73,8.0,-0.589915647,7.0,5,0.016769958,8.0,0.954143793,0,4,-0.663112047,4,0.60330369,1.453952013,5,0.149739404,-0.2526946,4,0.498903196,-0.333802031,4
74,5.0,0.19895977399999998,6.0,5,0.365315824,4.0,-2.472396414,4,6,0.674092886,3,1.4452564509999999,-0.81650532,6,-0.656737063,-1.212845156,6,-1.173772573,-1.232618174,3
75,6.0,-0.028006468,5.0,2,0.752722764,4.0,-0.432807547,1,7,0.06855399999999999,4,-0.773845432,1.168814174,6,-0.9990188090000001,-0.300762715,5,-0.43395078600000003,0.169317582,6
76,3.0,-2.367296682,4.0,4,0.495311404,5.0,-2.788131405,3,5,0.7579402340000001,3,0.477268079,0.396976634,5,-1.939079985,-1.3717315669999999,3,-1.2594140409999999,-0.539488641,5
77,6.0,0.8935418390000001,5.0,2,-0.25301841399999997,7.0,-1.843970305,1,8,1.167491853,7,0.7599115590000001,0.338654424,7,-1.269360209,0.28439410800000003,5,1.501392438,-0.889455494,5
78,3.0,-1.127284993,5.0,4,-0.42381421799999996,5.0,1.0729829640000002,0,4,-0.617344247,4,0.7562773629999999,1.260619697,7,-0.502558708,-0.054583012,5,0.105722093,0.0027145809999999998,5
79,2.0,0.537539141,5.0,0,0.960131293,5.0,-1.8351060680000002,6,8,1.116795852,7,-1.106060509,1.7858031159999999,5,1.010742422,0.20238947399999999,7,-1.565832701,0.882324676,5
80,5.0,0.644572503,3.0,2,0.17026259800000001,3.0,-3.230205342,4,3,1.633106295,6,-0.015075521000000001,0.41273842,5,0.305931954,-0.23883799,4,0.608521732,1.187930597,7
81,3.0,0.34095999299999996,4.0,2,-0.883798757,5.0,-1.634754983,2,6,0.47378655,4,0.642026035,-0.285645822,6,-0.720623137,-0.7517217140000001,4,-0.609603152,0.138748397,5
82,5.0,-0.189275558,5.0,2,-1.186895615,4.0,3.121194917,0,6,-0.856400112,8,-1.28628158,0.9151687070000001,6,-0.8019476790000001,1.521432796,4,-0.995379316,-0.9224194790000001,6
83,3.0,1.294383724,4.0,0,-0.952733677,3.0,2.547649378,8,2,-0.751437213,7,-1.272758555,-0.353579982,3,0.303994559,1.148119418,6,1.88992519,1.0148950829999999,5
84,5.0,0.928889172,3.0,2,2.445343953,4.0,1.8282200130000001,1,4,-1.183860431,3,1.341621256,-0.09495191900000001,5,-0.696362425,-0.32907844199999997,7,0.616864311,-0.641701974,3
85,5.0,0.18624306699999998,5.0,0,-0.536859242,6.0,-1.524957598,2,5,0.68111093,5,0.614037476,0.053018779,5,-0.616133391,-0.273491951,4,1.2819956240000001,-0.75010977,5
86,4.0,-1.145252199,5.0,2,0.209484483,3.0,1.104999829,2,6,-0.774878884,4,1.984616648,1.193744181,4,0.313481684,-0.30503286,7,-0.773088972,1.109503637,5
87,5.0,1.391070663,5.0,5,-0.883969384,4.0,-2.7133376030000003,3,5,0.70381073,2,-1.780200072,0.215130665,7,0.374099291,-1.395384014,5,-0.727611569,-0.544045722,6
88,4.0,0.7260429979999999,7.0,4,-0.600271094,5.0,1.6699521780000002,0,7,-0.415807049,7,0.44524893299999996,-0.064277347,5,0.563981564,0.889855382,5,1.20951142,0.523175539,5
89,2.0,-0.140310458,5.0,4,-1.856091575,6.0,0.341688767,1,6,-0.105306463,5,-1.249864833,-0.332833038,8,-0.19076996699999998,0.145892673,7,0.78890956,0.21808138300000002,7
90,7.0,-0.682131079,6.0,0,-0.026876535,8.0,1.06394469,0,5,-0.758840538,4,0.704757603,-0.9106062559999999,6,-0.230665868,-0.316507212,4,1.971563476,0.9926552040000001,5
91,5.0,0.657780434,3.0,3,-0.18016279699999999,4.0,-2.478872656,0,6,1.47086547,7,-0.50671313,-0.59674252,5,0.542342196,0.205941441,5,0.42256809700000003,0.027909492,5
92,2.0,-0.268761769,7.0,4,0.40940586,5.0,-0.786714228,3,4,0.178569847,4,-0.474547061,0.20200992199999998,4,0.076616148,-0.450183868,8,-0.892763064,0.139143886,6
93,6.0,-0.220233712,3.0,4,0.49653866399999996,6.0,-1.455059603,3,5,0.583921416,5,0.24122682199999998,-0.5649741229999999,4,0.19507225,-0.37895146799999996,5,-0.8067020659999999,0.592419847,5
94,3.0,-0.268234911,4.0,0,1.3435828019999998,6.0,1.064192878,1,5,-0.445975719,5,0.35061117799999997,-0.054482431,3,-0.8974600220000001,0.24333120800000002,4,0.024423537999999998,-0.14330887,5
95,6.0,-0.6047696229999999,6.0,5,-1.4982390630000002,6.0,0.8862222190000001,6,4,-0.50345017,5,1.298636565,1.207446319,5,0.687670841,-0.033562523999999996,7,-1.060798965,-0.576962131,5
96,5.0,1.430679815,7.0,1,1.963466559,6.0,-2.331416554,2,5,1.407632274,7,-1.212135996,0.620309766,4,-0.24007110899999998,0.237085452,5,0.887757329,-0.5904445629999999,8
97,5.0,0.14330742300000002,6.0,3,0.612039453,5.0,2.591537597,1,7,-0.707739529,7,-2.192545956,-1.5960966669999999,6,1.094744573,1.269210076,7,-0.280056951,-0.597625057,7
98,6.0,-1.7088675359999999,5.0,1,-1.564199255,5.0,-1.207903518,0,4,0.916749809,7,1.48606705,0.16859128,9,-1.4917070430000001,0.458123623,7,0.308163223,-0.5691848660000001,4
99,6.0,0.827705783,7.0,1,0.49976938,5.0,-2.2057330000000004,1,4,1.334356622,7,-0.283031062,-0.21375262399999997,7,1.1547444470000001,0.228969072,4,-0.788786058,-1.627958124,5
100,1.0,-0.38928681299999995,6.0,0,0.8228445329999999,4.0,-1.011405912,1,5,0.863863267,7,1.097471224,1.21636013,4,1.013550053,0.55574707,5,-0.366631704,-1.031505221,5
101,4.0,0.083960237,5.0,2,-0.9720814170000001,5.0,-1.7695761019999998,0,5,1.176868957,7,-0.640170176,-0.9545999079999999,4,-1.351218785,0.373939827,6,-0.315246941,-0.555533308,6
102,4.0,1.3996760380000002,6.0,1,1.3392402140000002,4.0,2.709006571,1,4,-1.6094988780000001,3,-0.213058301,-2.562603951,5,-0.3850604,-0.22878277600000002,6,0.27207299100000004,-0.302951247,3
103,5.0,-1.123382015,6.0,2,1.691617215,6.0,1.932874913,1,7,-0.582154052,7,-0.192975476,-0.039253934,4,-1.4298065469999999,0.8495195879999999,5,-0.028418175,-0.9917099690000001,6
104,5.0,-1.7949288630000002,4.0,4,-1.02753046,4.0,-2.1069154869999998,1,5,1.291789026,7,-2.475714025,0.123365363,7,-1.7142299680000002,0.24949686100000001,4,0.477631507,0.784635544,5
105,4.0,-1.8172406330000002,5.0,2,0.36412121299999994,4.0,-1.774381831,2,3,0.479524057,4,-2.608802679,-0.357091231,6,-0.888450665,-0.8780448409999999,5,2.402661556,0.484589046,6
106,2.0,-1.674870754,5.0,6,0.40066580399999996,6.0,0.120321975,0,8,-0.103584724,5,0.33732548799999995,0.011982511999999999,3,-1.808829813,-0.067572517,6,-0.83020652,0.14768820400000002,7
107,5.0,1.018869792,6.0,2,-0.414931869,4.0,-2.1976695630000003,6,5,0.7146953420000001,4,-0.134251235,-0.367947288,5,-1.111070683,-0.87148044,5,1.086407742,-0.714944936,8
108,6.0,0.014722233000000001,5.0,2,-0.09821836699999999,6.0,-2.419062676,6,5,0.596195357,3,-3.393108614,-0.006048438000000001,6,0.399716959,-1.300002115,7,-0.684252311,1.961089241,5
109,4.0,-0.87832495,5.0,6,0.7734491440000001,6.0,-2.139595534,2,5,1.261702592,7,0.626209049,2.381127799,6,0.078245156,0.163715551,6,-0.589358084,0.306558436,7
110,4.0,0.021976605,5.0,6,0.904063524,6.0,-1.987822565,6,3,1.1635790259999998,7,0.6753117040000001,0.245013218,6,0.736273088,0.136676852,5,0.397405401,-2.2672812319999998,4
111,5.0,0.265045104,6.0,3,1.648809037,6.0,-2.153705801,0,5,1.289348619,7,-1.26826341,-0.954694642,6,0.952030174,0.199360832,6,0.320578863,-1.3552763559999998,6
112,3.0,0.899623373,5.0,2,0.185705631,6.0,2.600342291,4,4,-0.70645797,7,0.822806842,-0.82221567,7,-1.485893505,1.280115195,5,0.749468035,1.9153328440000001,5
113,4.0,0.114759792,2.0,4,-0.617008471,5.0,-0.902599265,1,4,0.09752848,4,-0.274828815,-1.390419724,7,-2.315650022,-0.7084966079999999,5,-0.950247972,0.133610031,6
114,4.0,0.29854595300000003,5.0,0,1.7119664019999998,4.0,3.4309334560000004,0,4,-0.72932055,9,-0.654889309,0.239694093,5,-0.12467520300000001,2.0517210390000002,5,0.555171124,0.57565704,6
115,5.0,-0.067847434,4.0,4,0.733889725,9.0,1.804645852,2,5,-0.649592241,6,0.394971409,-0.70970072,7,-0.33981554799999997,0.603462605,7,1.168386034,-0.136400576,7
116,5.0,-1.43816618,5.0,5,0.42094466799999997,4.0,0.883589533,0,4,-0.178211813,6,-0.51744313,2.41432013,4,-1.6683038769999998,0.54558931,5,1.483611239,0.173300662,7
117,7.0,1.107966128,5.0,4,0.7329007959999999,4.0,-2.286699163,1,9,0.586108495,3,0.095645842,-0.375665651,5,-1.3968523659999998,-1.1885634409999999,5,-0.658262735,-1.325222305,7
118,2.0,1.0040113720000001,7.0,4,-1.548153909,8.0,0.59597805,3,5,-0.25085599199999997,5,1.027533709,3.120986638,4,0.659930548,0.134310228,4,0.161765345,-0.168445663,4
119,4.0,0.159153196,4.0,5,0.441647191,3.0,4.333696573,3,4,-1.0947544679999999,10,-0.47038895399999997,-0.08040946,6,0.27194496100000004,2.281197448,5,-0.983357956,1.729591619,6
120,4.0,-0.8640625540000001,7.0,4,-0.393412297,5.0,-0.332993822,1,2,0.017362394,4,1.170778288,-1.710670532,4,-0.310329686,-0.29468547300000003,6,-1.94221639,-0.198220714,5
121,7.0,0.131040249,6.0,5,-0.608354214,5.0,-2.5188854590000003,1,6,1.4023793969999998,7,0.925999309,-0.752129878,6,-2.2989594330000003,0.044304820999999994,5,1.07287681,-0.09465559800000001,3
122,2.0,-0.647558829,8.0,2,1.805561755,4.0,-3.1796867239999997,4,5,0.8606185820000001,2,-0.706026464,-0.584425879,9,0.3040698,-1.571105235,5,-1.481957325,-1.407960179,4
123,4.0,1.30305181,8.0,6,-0.307162731,6.0,1.779259567,1,6,-0.97632477,4,-0.283851072,-0.002771455,7,0.97940177,-0.005770361,5,0.148030511,-1.893131238,4
124,7.0,0.190269658,6.0,4,-0.9771977270000001,5.0,2.280063062,2,5,-0.523689286,8,-0.196515711,0.48008834799999994,8,-1.463578742,1.293716013,6,1.0806563999999999,0.9552074890000001,4
125,3.0,0.052039467,5.0,4,-0.438797395,4.0,1.974274522,3,5,-0.49659046700000004,7,0.45330922799999995,0.26460815,6,0.210116539,1.043057949,5,0.490346492,0.127659525,5
126,5.0,1.321324658,7.0,4,-0.39830918600000004,8.0,-1.80733803,1,7,1.245785795,8,-0.309712305,2.224867071,4,0.19169562699999998,0.460266367,2,-0.40508604200000004,-1.301112203,6
127,4.0,0.44878735399999997,4.0,2,-0.7066660229999999,7.0,-3.679163233,0,5,1.8425206630000002,6,2.586209523,0.720182323,5,-0.64717061,-0.303453856,5,-1.539716845,-0.09014156,7
128,3.0,1.495055927,5.0,1,-0.32797797100000003,7.0,2.7081224039999996,3,3,-1.693245562,2,-0.578854605,-0.1640626,4,-0.19814245100000002,-0.379438505,4,-1.932927557,-0.782303374,6
129,5.0,0.568047995,4.0,2,0.652326215,6.0,2.64771091,2,5,-1.604077257,3,1.049960851,0.11598281699999999,4,-1.19883456,-0.279046014,5,1.001486081,0.888528965,8
130,5.0,0.25022390699999997,2.0,2,0.543964254,4.0,3.044190158,4,2,-1.876130165,2,0.271489861,-0.835377495,5,0.41697562200000005,-0.377802057,6,2.026357487,-0.536274106,4
131,8.0,-0.50426093,4.0,0,0.518590503,7.0,1.2594787159999998,3,5,-0.212769633,7,0.16952623,0.868348846,6,-0.397274077,0.8514796999999998,5,-1.008270367,0.284607944,5
132,4.0,0.221298556,5.0,0,0.291697692,4.0,1.516061645,0,3,-0.442386867,6,0.014451296,1.114533341,6,-1.046238203,0.69177593,4,1.804302708,-1.505735524,6
133,4.0,0.592828082,3.0,6,-0.487222922,3.0,-0.376501961,1,4,0.589848124,7,0.45840088799999995,-1.792505664,5,0.7906434809999999,0.686712397,5,1.2679673340000002,-1.5936182769999998,4
134,2.0,0.8375412059999999,7.0,5,0.6686059520000001,6.0,1.2813358,4,3,-0.748526342,4,0.622570898,-1.559608765,3,-0.12251623099999999,-0.08540341300000001,3,1.1567106120000001,1.645767824,6
135,4.0,-0.716060635,6.0,2,-0.31487413,7.0,2.624370587,4,3,-1.6439911680000001,3,-0.0035161690000000004,-0.476647606,7,-0.511234161,-0.373268648,6,1.2331170809999998,0.27811923,6
136,6.0,0.34950846399999996,5.0,4,-0.47228061200000004,7.0,-0.9276322370000001,3,4,0.760649437,7,0.20932616899999998,-0.42082650200000005,7,1.3387897640000002,0.45308577899999997,4,1.373100959,-0.025125392000000003,4
137,2.0,-0.494562981,5.0,1,0.309995158,4.0,2.326300231,3,6,-0.765867272,7,0.838209915,-0.277363446,5,1.492350881,0.905782092,6,-0.695953162,-0.081065229,8
